VDS,VBS,ID1,ID2
1.53,-0.5,0.00067571,0.00067574
1.54,-0.5,0.00067593,0.00067592
1.55,-0.5,0.00067606,0.00067604
1.56,-0.5,0.00067617,0.00067617
1.57,-0.5,0.0006763,0.00067634
1.58,-0.5,0.00067651,0.00067648
1.59,-0.5,0.00067659,0.00067657
1.6,-0.5,0.0006767,0.00067675
1.61,-0.5,0.00067691,0.00067693
1.62,-0.5,0.00067705,0.00067698
1.63,-0.5,0.00067708,0.00067712
1.64,-0.5,0.00067723,0.00067727
1.65,-0.5,0.0006774,0.00067734
1.66,-0.5,0.00067752,0.00067747
1.67,-0.5,0.0006776,0.00067758
1.68,-0.5,0.00067772,0.00067776
1.69,-0.5,0.00067788,0.0006778
1.7,-0.5,0.00067793,0.00067788
1.71,-0.5,0.00067804,0.00067805
1.72,-0.5,0.00067819,0.00067821
1.73,-0.5,0.00067832,0.00067824
1.74,-0.5,0.00067839,0.00067836
1.75,-0.5,0.00067848,0.00067852
1.76,-0.5,0.00067863,0.0006786
1.77,-0.5,0.00067874,0.00067869
1.78,-0.5,0.00067879,0.0006788
1.79,-0.5,0.00067889,0.00067896
1.8,-0.5,0.00067902,0.00067897
1.81,-0.5,0.00067907,0.00067905
1.82,-0.5,0.00067915,0.00067916
1.83,-0.5,0.00067927,0.00067927
1.84,-0.5,0.00067936,0.00067936
1.85,-0.5,0.00067945,0.00067943
1.86,-0.5,0.00067956,0.00067957
1.87,-0.5,0.00067967,0.00067961
1.88,-0.5,0.0006797,0.00067967
1.89,-0.5,0.00067979,0.00067983
1.9,-0.5,0.0006799,0.00067992
1.91,-0.5,0.00068001,0.00067996
1.92,-0.5,0.00068002,0.00068003
1.93,-0.5,0.00068011,0.00068016
1.94,-0.5,0.00068022,0.0006802
1.95,-0.5,0.00068031,0.00068027
1.96,-0.5,0.00068034,0.00068033
1.97,-0.5,0.00068041,0.00068048
1.98,-0.5,0.00068057,0.00068048
1.99,-0.5,0.0006806,0.00068056
2,-0.5,0.00068063,0.00068069
2.01,-0.5,0.00068078,0.00068079
2.02,-0.5,0.00068084,0.0006808
2.03,-0.5,0.0006809,0.00068093
2.04,-0.5,0.00068098,0.00068101
2.05,-0.5,0.00068108,0.00068104
2.06,-0.5,0.00068114,0.0006811
2.07,-0.5,0.00068117,0.00068117
2.08,-0.5,0.00068125,0.00068134
2.09,-0.5,0.00068136,0.00068129
2.1,-0.5,0.00068136,0.00068134
2.11,-0.5,0.0006814,0.00068146
2.12,-0.5,0.00068156,0.00068157
2.13,-0.5,0.00068162,0.00068156
2.14,-0.5,0.00068164,0.00068161
2.15,-0.5,0.0006817,0.00068173
2.16,-0.5,0.00068183,0.00068174
2.17,-0.5,0.00068183,0.00068183
2.18,-0.5,0.00068191,0.00068191
2.19,-0.5,0.000682,0.00068202
2.2,-0.5,0.00068206,0.000682
2.21,-0.5,0.00068212,0.00068209
2.22,-0.5,0.00068216,0.0006822
2.23,-0.5,0.00068229,0.00068228
2.24,-0.5,0.0006823,0.0006823
2.25,-0.5,0.00068233,0.00068238
2.26,-0.5,0.00068244,0.00068248
2.27,-0.5,0.00068252,0.00068251
2.28,-0.5,0.00068255,0.00068251
2.29,-0.5,0.00068257,0.00068265
2.3,-0.5,0.0006827,0.00068266
2.31,-0.5,0.00068277,0.00068271
2.32,-0.5,0.00068278,0.00068278
2.33,-0.5,0.00068284,0.00068291
